Image.v1,Label,Rights
urn:cite:hmt:e3img.E3_284v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 284 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_285r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 285 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_285v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 285 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_286r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 286 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_286v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 286v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_286v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 286 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_287r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 287 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_287v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 287 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_288r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 288 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_288v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 288 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_289r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 289 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_289v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 289 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_290r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 290 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_290v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 290 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_291r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 291 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_291v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 291 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_292r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 292 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_292v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 292 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_293r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 293 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_293v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 293 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_294r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 294 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_294v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 294 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_295r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 295 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_295v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 295 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_297r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 297 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_297v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 297 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_298r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 298 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_298v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 298 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_299r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 299 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_299v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 299 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_300r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 300 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_300v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 300 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_301r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 301 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_301v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 301 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_302r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 302 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_302v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 302 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_303r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 303 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_303v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 303 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_304r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 304 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_304v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 304 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_305r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 305 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_305v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 305 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_306r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 306 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_306v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 306 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_307r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 307 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_307v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 307 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_308r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 308 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_308v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 308 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_309r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 309 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_309v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 309 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_310r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 310r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_310v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 310 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_311r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 311 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_311v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 311 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_312r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 312 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_312v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 312 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_313r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 313 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_313v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 313 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_314r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 314 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_314v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 314 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_315r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 315 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_315v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 315 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_316r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 316 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_316v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 316 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_317r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 317 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_317v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 317 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_318r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 318 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_318v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 318 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_319r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 319 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_319v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 319 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_320r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 320 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_320v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 320 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_321r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 321 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_321v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 321 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_322r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 322 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_322v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 322 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_323r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 323 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_323v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 323 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_324r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 324 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_324v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 324 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_325r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 325 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_325v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 325 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_326r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 326 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_326v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 326 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_327r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 327 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_327v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 327 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_328r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 328 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_328v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 328 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
